business_id,county_id,business_name,business_type,employees,revenue_band,established_year
455,13,Biz_2B5V8YK,Agriculture,12,10000-50000,2008
456,43,Biz_CURBWFO,Hospitality,6,10000-50000,2000
457,44,Biz_82RQ27P,Agriculture,9,10000-50000,1982
458,1,Biz_TOP6K6P,Agriculture,9,<10000,2013
459,38,Biz_7GP0H76,Agriculture,10,10000-50000,2020
460,32,Biz_M1128BX,Hospitality,9,50001-200000,1989
461,29,Biz_9F5L1UQ,Transport,7,50001-200000,2015
462,1,Biz_1C0EF2N,Agriculture,13,10000-50000,2006
463,27,Biz_6BCETNF,Other,5,<10000,1986
464,27,Biz_MJ2TF8S,Retail,9,10000-50000,1997
465,4,Biz_A3MZ074,Hospitality,10,<10000,2020
466,27,Biz_M8U3WV5,Retail,5,<10000,2011
467,15,Biz_KJPX5L6,Other,9,<10000,2011
468,33,Biz_WDFMZ8O,Other,8,<10000,2005
469,23,Biz_A49SHX5,Manufacturing,3,200001-1M,1989
470,23,Biz_4QO381T,Transport,14,10000-50000,1983
471,1,Biz_7DYDYFW,Manufacturing,9,50001-200000,2021
472,13,Biz_CMZ1S7T,Hospitality,12,<10000,2023
473,38,Biz_2S9EJLH,Agriculture,8,50001-200000,2009
474,12,Biz_QSZ58X3,Transport,7,50001-200000,2017
475,13,Biz_ZRB8HYR,Retail,7,<10000,2011
476,13,Biz_3M6VRXH,Retail,6,50001-200000,2010
477,7,Biz_CXF2TR5,Other,10,10000-50000,2008
478,28,Biz_8YQY7IG,Services,6,<10000,2020
479,45,Biz_GZCDI0U,Hospitality,9,<10000,1980
480,12,Biz_40Z9YQ7,Services,6,10000-50000,2007
481,13,Biz_7L1VQQV,Other,7,10000-50000,2002
482,47,Biz_6AE3GZH,Manufacturing,7,>1M,2009
483,16,Biz_08TYH0X,Services,5,<10000,2008
484,29,Biz_F2TOHVA,Agriculture,11,<10000,2014
485,43,Biz_C4XNFNZ,Transport,8,10000-50000,1999
486,7,Biz_K0Y4C8K,Agriculture,7,<10000,1985
487,36,Biz_86QPYZN,Other,8,10000-50000,1995
488,23,Biz_0ZXQ8ED,Services,8,10000-50000,2015
489,9,Biz_UWM38X1,Agriculture,3,200001-1M,1993
490,18,Biz_XJZOU99,Services,8,50001-200000,2010
491,47,Biz_289SPIE,Agriculture,7,<10000,2011
492,22,Biz_GD0S51P,Other,7,<10000,2022
493,17,Biz_68ZJUSL,Manufacturing,11,10000-50000,1999
494,16,Biz_QBKYMQD,Agriculture,11,50001-200000,1996
495,32,Biz_QDTRJF1,Other,4,10000-50000,2017
496,30,Biz_A5EQF1Z,Manufacturing,5,50001-200000,1993
497,18,Biz_CMO9JHT,Other,10,<10000,2000
498,3,Biz_CIQO2BV,Hospitality,7,10000-50000,1995
499,43,Biz_4V8BJK3,Transport,2,200001-1M,1993
500,8,Biz_F2M4UXO,Transport,10,50001-200000,1992
501,3,Biz_C9QDSW7,Retail,8,<10000,2014
502,26,Biz_G23LKD1,Agriculture,5,10000-50000,1990
503,22,Biz_JNTMM6U,Manufacturing,8,<10000,2001
504,30,Biz_ACEHEYI,Agriculture,13,10000-50000,2009
505,7,Biz_UF4Q8G7,Manufacturing,10,10000-50000,1998
506,5,Biz_0WRA294,Retail,8,50001-200000,1999
507,8,Biz_4PM7CAE,Services,9,50001-200000,1994
508,31,Biz_ITD03X8,Services,5,10000-50000,1983
509,33,Biz_YP092E1,Retail,4,10000-50000,2006
510,10,Biz_X2BKYL5,Hospitality,7,<10000,2023
511,17,Biz_XZ6MO7P,Transport,13,<10000,2011
512,46,Biz_HSWN5JF,Transport,8,50001-200000,2015
513,30,Biz_ZSIGSSA,Transport,13,<10000,2024
514,12,Biz_MO8PK2M,Hospitality,12,>1M,2014
515,36,Biz_00RLGCP,Hospitality,6,<10000,1990
516,17,Biz_NTCGSR0,Manufacturing,8,<10000,2007
517,12,Biz_RIMWF3M,Manufacturing,7,50001-200000,2014
518,35,Biz_26DFPYH,Agriculture,7,<10000,2003
519,29,Biz_7T8QYAG,Other,7,50001-200000,1991
520,18,Biz_US2W55W,Hospitality,12,10000-50000,1988
521,14,Biz_1GYBBGW,Other,3,10000-50000,2014
522,13,Biz_UAWX4IC,Hospitality,6,<10000,2003
523,31,Biz_XVQFJMD,Manufacturing,8,<10000,2011
524,15,Biz_XO6THXE,Transport,11,<10000,2003
525,43,Biz_UTONEL1,Other,14,50001-200000,2008
526,17,Biz_L4CT2M0,Agriculture,7,<10000,2024
527,31,Biz_VTD5HRN,Manufacturing,10,10000-50000,1990
528,12,Biz_2BVI16Q,Agriculture,5,<10000,2009
529,17,Biz_HKM15CL,Other,7,<10000,2020
530,26,Biz_9G1ADC1,Hospitality,9,10000-50000,2002
531,14,Biz_F9UGDGU,Retail,8,<10000,1991
532,20,Biz_C0H882J,Other,10,<10000,2007
533,9,Biz_X47O4FQ,Retail,5,<10000,1988
534,3,Biz_GK236WQ,Agriculture,5,<10000,2013
535,14,Biz_6BRR544,Services,7,<10000,2022
536,40,Biz_20IOC66,Hospitality,13,10000-50000,1997
537,13,Biz_5MITHC0,Agriculture,9,200001-1M,2018
538,16,Biz_CGOK0XY,Other,11,<10000,1989
539,38,Biz_JFMBAXN,Hospitality,6,<10000,1997
540,13,Biz_W4X88T4,Other,7,10000-50000,2018
541,42,Biz_C5MAEX1,Hospitality,8,<10000,2002
542,33,Biz_NOQBJGY,Hospitality,7,10000-50000,1981
543,32,Biz_M9T48E3,Hospitality,12,<10000,1987
544,32,Biz_KZUCGJ1,Other,7,200001-1M,1984
545,26,Biz_I1I3T4J,Retail,9,50001-200000,1991
546,18,Biz_2FCIGBK,Services,7,<10000,1987
547,2,Biz_OE5BZIF,Manufacturing,3,50001-200000,1986
548,17,Biz_QZDX370,Agriculture,18,10000-50000,2010
549,29,Biz_KX2JH9Z,Manufacturing,9,<10000,2009
550,31,Biz_WQMX3HR,Services,8,10000-50000,1993
551,30,Biz_WTD9YZO,Services,12,10000-50000,2011
552,10,Biz_00VH0Q9,Agriculture,7,50001-200000,1988
553,33,Biz_6PQUJV9,Manufacturing,12,50001-200000,2020
554,47,Biz_O7BJURI,Services,5,50001-200000,2022
555,18,Biz_QLUZ402,Transport,11,<10000,1981
556,26,Biz_A1LAAFG,Hospitality,7,>1M,2015
557,10,Biz_E17MTUC,Retail,9,10000-50000,1996
558,4,Biz_HDCCH6A,Other,9,>1M,2000
559,13,Biz_NFIDWYV,Hospitality,8,10000-50000,2011
560,10,Biz_Y5CY9NM,Manufacturing,4,10000-50000,2022
561,13,Biz_THPKPCR,Manufacturing,8,50001-200000,2021
562,44,Biz_AEMIUZX,Other,9,<10000,1982
563,13,Biz_OTDYTQ0,Agriculture,5,<10000,2003
564,28,Biz_BH2SWH6,Other,16,10000-50000,2006
565,10,Biz_MLYTB0M,Retail,7,<10000,1994
566,38,Biz_EWSDGL5,Retail,10,<10000,1991
567,31,Biz_JYK4SSN,Services,9,10000-50000,2000
568,15,Biz_R1PXB6G,Services,5,50001-200000,2006
569,13,Biz_98UW5UM,Other,5,200001-1M,1982
570,30,Biz_32WV04H,Services,9,10000-50000,2023
571,11,Biz_9VFOOPV,Agriculture,7,10000-50000,1984
572,38,Biz_XEFSX9N,Transport,8,<10000,2010
573,44,Biz_T8ZNW6Y,Transport,2,10000-50000,2007
574,26,Biz_FYM6GRC,Manufacturing,5,<10000,1981
575,33,Biz_B0SYXSJ,Other,5,<10000,2008
576,3,Biz_5TKTIVB,Agriculture,6,<10000,2008
577,43,Biz_Q6IGJRL,Retail,4,10000-50000,1999
578,27,Biz_8HMP68B,Hospitality,4,<10000,1983
579,1,Biz_3763USQ,Hospitality,6,<10000,1999
580,4,Biz_YIC3SXU,Retail,11,10000-50000,2017
581,22,Biz_L6X1BTI,Manufacturing,4,50001-200000,1980
582,30,Biz_SBNVTJM,Transport,9,10000-50000,2012
583,28,Biz_NXRA2C9,Other,10,50001-200000,1983
584,17,Biz_JMCCUI1,Retail,10,10000-50000,1992
585,38,Biz_JXSAARZ,Transport,8,>1M,2019
586,30,Biz_YEDQ5VK,Manufacturing,12,<10000,1997
587,11,Biz_LVZKO6S,Services,7,10000-50000,2006
588,20,Biz_L6IBFBF,Services,9,<10000,1998
589,8,Biz_KSZ58GN,Services,7,50001-200000,1997
590,31,Biz_L8UI6AS,Services,6,10000-50000,1983
591,12,Biz_ORK9DD1,Transport,9,<10000,1982
592,30,Biz_TXEZ7MU,Retail,5,10000-50000,2009
593,30,Biz_7HJ40K5,Hospitality,8,10000-50000,2019
594,16,Biz_CRNLKHO,Agriculture,4,10000-50000,1995
595,26,Biz_IDT4E2D,Other,6,200001-1M,1993
596,41,Biz_KV8R4TZ,Hospitality,7,<10000,1983
597,26,Biz_1RX2RWX,Agriculture,7,<10000,1982
598,42,Biz_TP915YG,Services,9,<10000,2001
599,6,Biz_W4HW0YG,Hospitality,6,50001-200000,2011
600,17,Biz_EJ4RXG4,Retail,7,10000-50000,2011
601,46,Biz_4UY7ZCK,Agriculture,9,50001-200000,2006
602,19,Biz_AB2DEH0,Agriculture,13,<10000,2020
603,1,Biz_T629HIC,Services,11,10000-50000,2009
604,16,Biz_VJOHMQG,Agriculture,8,10000-50000,2014
605,43,Biz_JOWQZOY,Transport,7,<10000,1992
606,40,Biz_MKU8HTK,Agriculture,9,50001-200000,1991
607,16,Biz_P2Y3182,Transport,9,10000-50000,2018
608,12,Biz_TX9CHSY,Manufacturing,6,<10000,2010
609,25,Biz_5F5UJMC,Services,10,10000-50000,1986
610,42,Biz_J2918CS,Other,6,50001-200000,2022
611,30,Biz_EGTTYAN,Transport,10,200001-1M,1982
612,30,Biz_AL9ZAMF,Transport,12,10000-50000,1998
613,28,Biz_SBWJ31Q,Agriculture,13,50001-200000,1980
614,13,Biz_2OQH83P,Manufacturing,12,<10000,1982
615,23,Biz_ZP3M8CC,Services,8,50001-200000,2009
616,2,Biz_VW211WM,Manufacturing,10,<10000,2010
617,2,Biz_YYHPH9V,Transport,4,10000-50000,2018
618,26,Biz_HNHOVKN,Manufacturing,9,<10000,1991
619,28,Biz_EYV3ZFC,Agriculture,9,10000-50000,2006
620,7,Biz_98HV9PU,Hospitality,11,<10000,2009
621,38,Biz_EU0SQOM,Retail,10,<10000,1997
622,30,Biz_01EMYOL,Other,6,10000-50000,2010
623,42,Biz_8AULU8F,Transport,7,50001-200000,2005
624,3,Biz_A6FQB9X,Retail,7,50001-200000,2024
625,42,Biz_MSO35ID,Other,4,10000-50000,2005
626,47,Biz_9U6CQDJ,Retail,10,50001-200000,1993
627,11,Biz_7XBXT6P,Manufacturing,8,<10000,2006
628,40,Biz_4R2L7HH,Services,12,<10000,2007
629,17,Biz_D2C5E04,Hospitality,8,200001-1M,2009
630,14,Biz_61N7ZWS,Transport,6,<10000,2017
631,23,Biz_3DVXEWR,Hospitality,9,50001-200000,2011
632,23,Biz_V1PHTHQ,Hospitality,11,50001-200000,1980
633,30,Biz_5YTYW7J,Hospitality,3,<10000,2011
634,17,Biz_SB9FG5F,Services,8,10000-50000,1993
635,22,Biz_TO0EE8L,Agriculture,6,<10000,1998
636,26,Biz_05JSK9H,Hospitality,11,200001-1M,2008
637,37,Biz_C57SZUR,Other,9,<10000,1996
638,18,Biz_MOJFLKG,Transport,4,10000-50000,1983
639,31,Biz_H1JDJUL,Manufacturing,12,<10000,1991
640,27,Biz_AGHX81U,Manufacturing,13,10000-50000,1997
641,17,Biz_LO6S7XI,Services,7,10000-50000,2017
642,1,Biz_DW2WO82,Other,12,<10000,1984
643,18,Biz_HYNMOCH,Services,12,10000-50000,2017
644,34,Biz_BLO2DQX,Other,4,<10000,2006
645,40,Biz_CI4SSML,Retail,14,10000-50000,2008
646,20,Biz_G49Q9BC,Transport,9,10000-50000,2024
647,8,Biz_WKUEAPZ,Manufacturing,6,10000-50000,2015
648,2,Biz_TRMR4HS,Retail,3,<10000,1998
649,10,Biz_0T6J7BK,Retail,7,200001-1M,1996
650,43,Biz_RTCX1O5,Transport,7,>1M,1984
651,17,Biz_KR3P2XC,Hospitality,6,<10000,2003
652,18,Biz_ZBDP8VI,Hospitality,5,200001-1M,2018
653,47,Biz_UIIJ28R,Agriculture,10,50001-200000,2017
654,15,Biz_3GLWVAD,Transport,7,<10000,1986
655,5,Biz_Z0CZ5T4,Agriculture,6,10000-50000,2009
656,3,Biz_KMX3NVR,Agriculture,8,10000-50000,1980
657,30,Biz_C1SAKH6,Other,19,10000-50000,1994
658,38,Biz_MOB8ZO9,Transport,6,<10000,1993
659,40,Biz_CKQYZ9E,Transport,12,<10000,2010
660,2,Biz_ZJ9V0XN,Manufacturing,9,<10000,2013
661,18,Biz_88X8DHU,Hospitality,7,<10000,2023
662,16,Biz_Y8BPAN0,Agriculture,7,10000-50000,2014
663,10,Biz_F6SC01L,Services,16,50001-200000,2016
664,38,Biz_PK0IW84,Other,9,50001-200000,2017
665,29,Biz_2LVGPIM,Manufacturing,7,<10000,2020
666,3,Biz_YORPHI0,Services,17,10000-50000,2021
667,33,Biz_6YMI9MM,Agriculture,4,<10000,2007
668,2,Biz_XUXR8QI,Retail,8,<10000,1993
669,14,Biz_UAS9DVG,Hospitality,6,50001-200000,1988
670,38,Biz_A0AZPRY,Services,12,200001-1M,2011
671,11,Biz_2KQ1JW1,Retail,3,<10000,2024
672,34,Biz_YTH9JX6,Hospitality,8,10000-50000,2022
673,5,Biz_MPEWJ8H,Hospitality,9,<10000,1996
674,2,Biz_NB5TBTY,Manufacturing,9,10000-50000,1997
675,36,Biz_2DT1KI9,Transport,17,200001-1M,1998
676,5,Biz_YAQ9X15,Other,15,<10000,1988
677,47,Biz_V0X2TX9,Services,10,50001-200000,2004
678,24,Biz_HTRT4AS,Hospitality,2,<10000,2018
679,39,Biz_BOEIU0K,Hospitality,9,10000-50000,2006
680,35,Biz_V6DR8QN,Agriculture,8,<10000,1991
681,18,Biz_CXU4AYE,Agriculture,11,<10000,1997
682,16,Biz_NCM5VLZ,Agriculture,8,10000-50000,2012
683,31,Biz_FLM7DJA,Manufacturing,11,10000-50000,1987
684,33,Biz_8TLRKZE,Other,11,<10000,1989
685,23,Biz_485OIY4,Retail,2,200001-1M,2001
686,38,Biz_FHXFOE2,Hospitality,4,10000-50000,2020
687,14,Biz_DEVYK4I,Manufacturing,10,50001-200000,2000
688,39,Biz_ZEYN8Z7,Hospitality,4,50001-200000,1997
689,6,Biz_ZWRO2SB,Other,10,10000-50000,2009
690,3,Biz_1FVJNML,Transport,11,200001-1M,1991
691,11,Biz_NTE58RX,Hospitality,6,10000-50000,1993
692,18,Biz_ATGE6LU,Retail,11,<10000,1991
693,14,Biz_N6GKZS0,Services,8,<10000,2014
694,13,Biz_XM2AT4O,Manufacturing,7,<10000,2024
695,34,Biz_QBV4XIN,Retail,8,<10000,2003
696,17,Biz_999FOR4,Other,9,50001-200000,1990
697,16,Biz_CZ2QP2F,Transport,8,<10000,1993
698,16,Biz_GOLO6C6,Services,9,10000-50000,1981
699,11,Biz_Y6L26OQ,Agriculture,10,<10000,2001
700,20,Biz_JFYM526,Other,4,10000-50000,1988
701,1,Biz_GTDMC6I,Hospitality,7,10000-50000,2024
702,11,Biz_WT4CVK2,Manufacturing,8,10000-50000,1987
703,39,Biz_PN3K1YD,Other,4,50001-200000,2006
704,17,Biz_5ZN52T2,Other,9,50001-200000,2012
705,42,Biz_11VUUMZ,Retail,12,10000-50000,1983
706,30,Biz_KZ0KULM,Transport,2,10000-50000,1998
707,13,Biz_QFHLXKT,Retail,8,<10000,2004
708,13,Biz_CKGCV39,Manufacturing,7,10000-50000,2017
709,30,Biz_T1RSENR,Hospitality,15,50001-200000,2004
710,3,Biz_1T05IOZ,Transport,11,200001-1M,2024
711,10,Biz_PQ1SVKZ,Other,13,50001-200000,1994
712,25,Biz_M2001DE,Hospitality,9,<10000,2003
713,29,Biz_AR3J0D8,Manufacturing,16,>1M,2017
714,8,Biz_Y1EVZL1,Other,9,10000-50000,1995
715,37,Biz_MYRQ5S1,Transport,9,<10000,1999
716,30,Biz_93TKEU7,Transport,11,50001-200000,2019
717,18,Biz_CJDEJX8,Manufacturing,12,10000-50000,2018
718,29,Biz_MXLNJ04,Transport,9,10000-50000,1987
719,9,Biz_KZSJID9,Agriculture,5,50001-200000,1990
720,43,Biz_253TWML,Transport,5,<10000,2002
721,2,Biz_US2KDFK,Agriculture,8,<10000,1993
722,18,Biz_330P4GH,Services,8,10000-50000,2010
723,16,Biz_11LFPVV,Transport,4,10000-50000,2023
724,29,Biz_JLEW9M9,Agriculture,9,<10000,1981
725,1,Biz_AE805BK,Hospitality,5,10000-50000,2002
726,18,Biz_HI4GPGU,Agriculture,6,200001-1M,2007
727,29,Biz_TX4HCPD,Hospitality,7,10000-50000,2022
728,27,Biz_TMYFLAI,Transport,10,<10000,1994
729,47,Biz_NBFZ19N,Other,4,50001-200000,2007
730,18,Biz_HBL76NX,Hospitality,11,<10000,2006
731,36,Biz_PP75TYL,Other,6,<10000,2008
732,16,Biz_005EB4I,Retail,13,10000-50000,1997
733,30,Biz_MFC3H7H,Agriculture,7,10000-50000,2002
734,18,Biz_CCVFBLO,Transport,9,10000-50000,1990
735,3,Biz_K21PPKI,Hospitality,7,<10000,1993
736,8,Biz_PRBIQSC,Services,7,<10000,2023
737,11,Biz_I0TJ7GK,Hospitality,6,<10000,2012
738,18,Biz_3OOX204,Agriculture,18,>1M,2008
739,40,Biz_JW9SS87,Services,14,<10000,2010
740,18,Biz_UXWJNBD,Transport,12,10000-50000,1987
741,43,Biz_FIYED3N,Transport,16,<10000,2005
742,40,Biz_4OM15RN,Manufacturing,9,50001-200000,2017
743,24,Biz_KQ5CYI4,Manufacturing,11,50001-200000,1986
744,1,Biz_K2LMT8Y,Hospitality,4,50001-200000,2003
745,32,Biz_W8WQMIR,Other,6,50001-200000,2020
746,41,Biz_NIY0V1C,Other,7,10000-50000,2014
747,8,Biz_3DSGZG4,Other,7,50001-200000,2011
748,30,Biz_FTB1HDF,Agriculture,5,<10000,2016
749,38,Biz_JLSCUMQ,Services,6,<10000,1994
750,7,Biz_ZICX40J,Retail,3,<10000,1993
751,30,Biz_ZDDS3YC,Other,6,200001-1M,1994
752,29,Biz_3WQ158P,Agriculture,4,10000-50000,1992
753,30,Biz_H3OMXC9,Manufacturing,8,<10000,2018
754,13,Biz_KRZH9BY,Hospitality,8,200001-1M,2017
755,27,Biz_UI847I1,Agriculture,9,200001-1M,2014
756,33,Biz_4GB423H,Retail,7,50001-200000,2014
757,8,Biz_AYBB22E,Other,17,10000-50000,2022
758,3,Biz_FG2MS2T,Transport,4,50001-200000,2018
759,18,Biz_FZGHLRP,Retail,5,<10000,2003
760,31,Biz_M4VVC3F,Transport,7,200001-1M,1983
761,31,Biz_IM6AQ6L,Services,12,<10000,1982
762,24,Biz_09FH0RY,Other,8,50001-200000,2023
763,37,Biz_OKQBQ8V,Transport,11,50001-200000,1983
764,23,Biz_OGZ0VE6,Hospitality,10,10000-50000,1990
765,20,Biz_13TXERR,Manufacturing,7,50001-200000,2016
766,26,Biz_P4G6IA2,Retail,8,50001-200000,1986
767,25,Biz_OM3DRGG,Services,5,10000-50000,2015
768,22,Biz_3CJIPME,Services,2,50001-200000,1985
769,26,Biz_8Z2LQ9C,Transport,7,10000-50000,2006
770,45,Biz_IAQIQWJ,Services,10,<10000,1999
771,18,Biz_HMONW8K,Services,7,10000-50000,1993
772,13,Biz_3CBRWTU,Agriculture,6,50001-200000,2023
773,43,Biz_Q791HBZ,Services,4,200001-1M,1997
774,42,Biz_DWXCIEW,Hospitality,12,<10000,2006
775,11,Biz_1XUWRW3,Retail,13,<10000,2008
776,31,Biz_QCPFT3O,Other,9,200001-1M,1995
777,45,Biz_BWOL096,Agriculture,11,<10000,1983
778,18,Biz_PWCN3UM,Other,9,10000-50000,1993
779,38,Biz_LK2SJDF,Retail,10,<10000,1993
780,23,Biz_DXIM3H8,Transport,7,<10000,2023
781,8,Biz_KQQGAPG,Hospitality,5,10000-50000,2005
782,14,Biz_FG70BXS,Agriculture,10,<10000,2024
783,8,Biz_7TXFJ3R,Transport,8,50001-200000,1987
784,22,Biz_ZY8D32M,Retail,6,50001-200000,1983
785,17,Biz_IK73EXE,Agriculture,5,10000-50000,1998
786,14,Biz_JTVXYYJ,Transport,12,<10000,1983
787,33,Biz_4QHJGEU,Agriculture,7,50001-200000,1986
788,42,Biz_V0KGGIJ,Agriculture,11,10000-50000,1988
789,42,Biz_5VDJLD0,Other,2,<10000,2021
790,33,Biz_AXI3WHB,Retail,7,<10000,2013
791,36,Biz_KFBUEUL,Manufacturing,8,<10000,1990
792,18,Biz_VIE2VX4,Manufacturing,7,10000-50000,2008
793,7,Biz_R35M5P4,Services,14,50001-200000,1980
794,18,Biz_ZW7KWDE,Other,3,>1M,1992
795,38,Biz_D1MH1XL,Agriculture,11,<10000,1993
796,45,Biz_FFVX4T1,Services,5,10000-50000,2013
797,45,Biz_U6B4D4B,Other,9,50001-200000,1982
798,15,Biz_4587DWQ,Agriculture,10,10000-50000,2013
799,23,Biz_SKEDYB1,Services,10,10000-50000,1987
800,33,Biz_AZJJ9JT,Manufacturing,10,10000-50000,1983
801,40,Biz_O1N1DFR,Transport,9,50001-200000,2010
802,28,Biz_GRLPC8H,Retail,9,10000-50000,2009
803,30,Biz_JKDVKR2,Manufacturing,13,<10000,2018
804,24,Biz_T84Q94C,Transport,8,10000-50000,1995
805,44,Biz_TQLVVIM,Agriculture,3,10000-50000,1994
806,31,Biz_6WPL5I3,Services,5,50001-200000,1988
807,19,Biz_EOW44TS,Manufacturing,8,<10000,1984
808,3,Biz_76UTNNG,Retail,11,<10000,2004
809,38,Biz_4HOCIO9,Other,11,<10000,2006
810,43,Biz_L63RKPL,Transport,7,50001-200000,1984
811,38,Biz_KAG086L,Hospitality,6,200001-1M,2009
812,13,Biz_905WPN5,Manufacturing,8,10000-50000,2010
813,22,Biz_TR35RLY,Manufacturing,8,<10000,1985
814,39,Biz_REO4SOO,Other,6,10000-50000,1996
815,23,Biz_TZN6YKA,Hospitality,5,<10000,1994
816,43,Biz_4EVXG9A,Retail,10,<10000,2014
817,1,Biz_WSQQUQQ,Retail,7,50001-200000,1988
818,33,Biz_R9NZ8HN,Hospitality,10,50001-200000,1982
819,20,Biz_EWK8HF4,Transport,7,<10000,2011
820,1,Biz_YVT0I6Y,Hospitality,11,<10000,1992
821,33,Biz_4HTVPSJ,Agriculture,5,50001-200000,1993
822,31,Biz_MNY4FP9,Transport,9,10000-50000,1991
823,33,Biz_1OQ5T0H,Services,14,50001-200000,1981
824,24,Biz_XAMRJQ5,Services,4,50001-200000,2012
825,17,Biz_OJLAWMX,Hospitality,7,10000-50000,2001
826,35,Biz_I0FPWY4,Manufacturing,6,<10000,2019
827,12,Biz_QFVSDYK,Retail,8,50001-200000,2006
828,14,Biz_YG0GGKM,Transport,4,50001-200000,1996
829,20,Biz_YNJHM73,Retail,12,200001-1M,1997
830,39,Biz_0O2IYTG,Manufacturing,3,<10000,2000
831,3,Biz_VWF5H4Z,Manufacturing,7,10000-50000,1992
832,16,Biz_EGKNV1F,Agriculture,11,10000-50000,1997
833,12,Biz_1BEBWRX,Services,10,<10000,1989
834,14,Biz_82Q7T13,Other,11,10000-50000,1984
835,8,Biz_38ZSN8F,Services,8,<10000,2000
836,1,Biz_MSG0IP1,Agriculture,8,<10000,2023
837,7,Biz_MCG4GWN,Other,5,<10000,1995
838,2,Biz_MU4CI30,Services,6,<10000,2019
839,11,Biz_BFPPFID,Other,4,50001-200000,1981
840,22,Biz_1MUWTX4,Services,11,10000-50000,1989
841,13,Biz_FKQNZ40,Manufacturing,12,200001-1M,2015
842,31,Biz_82VEL7F,Retail,5,10000-50000,1987
843,13,Biz_X370MQ6,Services,8,10000-50000,2010
844,38,Biz_8F5HFZZ,Retail,7,50001-200000,1982
845,17,Biz_UOISKMH,Agriculture,5,50001-200000,2012
846,46,Biz_L1TGY1F,Other,9,50001-200000,1990
847,11,Biz_0M1P96I,Retail,6,>1M,2014
848,1,Biz_98W8JME,Other,9,<10000,2001
849,30,Biz_T24J0KY,Transport,2,50001-200000,1981
850,22,Biz_KCHOQ46,Agriculture,10,10000-50000,2008
851,33,Biz_FFRV5L9,Agriculture,5,10000-50000,2009
852,11,Biz_Z8Z1Q9X,Other,15,<10000,1981
853,14,Biz_4GLA5HC,Agriculture,8,<10000,1994
854,42,Biz_ZN4EN0Q,Manufacturing,5,10000-50000,2023
855,44,Biz_SCMLBZ2,Agriculture,10,50001-200000,2017
856,9,Biz_L8S6JNZ,Retail,7,200001-1M,1994
857,5,Biz_ZCCX8G7,Hospitality,4,<10000,2002
858,39,Biz_EYEXR7F,Other,6,<10000,2007
859,26,Biz_Y04MSJ0,Retail,10,<10000,2015
860,35,Biz_0593S8Y,Hospitality,4,10000-50000,1990
861,32,Biz_DITQQE6,Other,10,10000-50000,2015
862,23,Biz_7SORU91,Hospitality,12,<10000,1984
863,21,Biz_MPC6V7T,Retail,8,10000-50000,1995
864,12,Biz_P7P39VD,Transport,10,50001-200000,2005
865,37,Biz_J812SKI,Manufacturing,6,10000-50000,1982
866,47,Biz_NEJ4KUK,Retail,12,200001-1M,1981
867,28,Biz_PW3HDCF,Other,9,<10000,1983
868,5,Biz_YO8J0KB,Agriculture,5,50001-200000,1990
869,31,Biz_1J24XUO,Manufacturing,8,<10000,1995
870,31,Biz_SZXL9DY,Transport,4,10000-50000,2002
871,20,Biz_T05CK71,Transport,7,50001-200000,1991
872,34,Biz_P1WHXZC,Retail,7,10000-50000,2015
873,18,Biz_U2LD7UG,Retail,13,200001-1M,1996
874,30,Biz_WRXCX9P,Transport,5,10000-50000,2008
875,10,Biz_1EWH88Q,Other,7,10000-50000,1998
876,38,Biz_M4ZYAUH,Agriculture,1,<10000,1987
877,18,Biz_1NC7OAA,Retail,11,10000-50000,2018
878,3,Biz_C21YAMZ,Services,7,10000-50000,1982
879,3,Biz_CLEW2XQ,Agriculture,9,<10000,2015
880,8,Biz_NZN1IFO,Manufacturing,6,10000-50000,2004
881,22,Biz_UUD55RG,Agriculture,10,50001-200000,2023
882,18,Biz_TE6ZIBS,Agriculture,8,<10000,2024
883,31,Biz_Z1N77IS,Agriculture,13,10000-50000,2001
884,16,Biz_QE7PDGZ,Agriculture,5,50001-200000,1988
885,38,Biz_X3W2R07,Retail,7,200001-1M,1988
886,32,Biz_7ECQ1PX,Hospitality,9,<10000,1986
887,11,Biz_QI4UUSQ,Retail,4,50001-200000,1990
888,24,Biz_3MJ0MDY,Manufacturing,8,50001-200000,2022
889,2,Biz_35VJTUA,Services,11,<10000,1997
890,30,Biz_5UEES0N,Agriculture,4,200001-1M,1999
891,32,Biz_0U21KKS,Services,4,50001-200000,2003
892,28,Biz_Z8WXKJ2,Agriculture,9,10000-50000,2015
893,46,Biz_5EHIQKV,Retail,9,10000-50000,2004
894,40,Biz_U2QUGMD,Retail,5,<10000,2018
895,17,Biz_9OHTO26,Retail,8,50001-200000,1983
896,32,Biz_42203D2,Agriculture,5,10000-50000,1987
897,45,Biz_T6RGEX1,Retail,9,200001-1M,2002
898,3,Biz_33VELWM,Retail,11,<10000,2017
899,3,Biz_GIMXOKF,Transport,7,<10000,1982
900,28,Biz_MUVZCFB,Agriculture,12,200001-1M,1991
901,2,Biz_XZF3SC2,Other,10,10000-50000,2013
902,42,Biz_KUVFSD6,Hospitality,9,50001-200000,1993
903,15,Biz_P0RMX5L,Transport,10,10000-50000,2024
904,37,Biz_DHX4298,Manufacturing,9,10000-50000,2015
905,47,Biz_HNJVR4M,Agriculture,7,50001-200000,2014
906,3,Biz_T7FLMXR,Agriculture,15,10000-50000,2012
907,13,Biz_NE9TNX5,Hospitality,8,50001-200000,2019
