school_id,subcounty_id,county_id,school_name,level,enrolment
616,275,44,School_MFZKAC,Secondary,475
617,137,20,School_JNHHJI,Secondary,882
618,173,27,School_TMGSZC,TVET,625
619,137,20,School_UCQSSG,TVET,925
620,273,44,School_HWYSCK,Primary & Secondary,527
621,43,8,School_PYOTEE,Secondary,668
622,22,4,School_MFYACW,Primary & Secondary,803
623,103,16,School_HQXGCQ,Secondary,738
624,235,35,School_KYTJCC,Secondary,309
625,180,28,School_SFBATW,Primary,224
626,162,25,School_FEAYKF,TVET,572
627,164,26,School_CWSAQH,Secondary,561
628,159,24,School_RWYWJB,Primary & Secondary,522
629,67,11,School_OAQVBG,Primary,1081
630,3,1,School_IOWXMV,Primary,700
631,185,29,School_QVSXRK,Primary & Secondary,802
632,172,26,School_HJCOJN,Primary & Secondary,421
633,291,47,School_GKVLJG,Primary & Secondary,739
634,291,47,School_JPSCIR,TVET,301
635,215,31,School_JUIXON,Secondary,683
636,175,27,School_SQBPFP,Primary & Secondary,305
637,37,7,School_DTFMPS,TVET,316
638,139,21,School_ZRGFRQ,Secondary,773
639,158,24,School_KCOXQP,Primary,25
640,92,14,School_AEXHES,Primary & Secondary,713
641,123,18,School_BJSVZA,Secondary,353
642,289,47,School_FRWYZJ,Secondary,380
643,60,11,School_JMWHAN,Primary,701
644,124,18,School_TIEURV,Secondary,664
645,53,10,School_TCBYQX,Primary & Secondary,904
646,168,26,School_VHQYFR,Primary & Secondary,143
647,195,30,School_OUXSWR,Primary,626
648,203,30,School_DICGWD,TVET,480
649,179,27,School_EMDSVR,Primary,20
650,51,9,School_KBUIJE,Secondary,991
651,61,11,School_SIEJKI,Primary,446
652,219,32,School_KFPKUF,Primary,455
653,153,23,School_BUSVUK,Secondary,535
654,146,22,School_WSUNXW,Primary & Secondary,905
655,213,31,School_PTYRCX,Secondary,434
656,13,3,School_MAPEMY,Primary,1045
657,1,1,School_SCUXVV,Primary,619
658,59,11,School_YULDRG,TVET,586
659,157,24,School_YLOTTK,TVET,608
660,185,29,School_JTEBDM,Secondary,312
661,89,14,School_TVNUXD,TVET,971
662,153,23,School_GFLZMI,Primary,553
663,104,16,School_WLDRWK,Primary,421
664,72,12,School_UPTSHZ,Primary,493
665,84,13,School_SIFQIH,Primary & Secondary,73
666,288,47,School_IAIBCB,Primary,286
667,41,8,School_OPMCRG,TVET,20
668,245,37,School_QWJDLJ,Secondary,561
669,163,25,School_RNECAN,Primary & Secondary,297
670,289,47,School_QFPWCM,Primary & Secondary,941
671,276,44,School_CABBIV,TVET,119
672,127,18,School_GXILBW,TVET,216
673,222,32,School_QYYCVG,Secondary,649
674,10,2,School_ZEROWT,TVET,463
675,62,11,School_TFLUUZ,TVET,716
676,4,1,School_YCPUYP,TVET,365
677,20,3,School_WSJGNU,Primary,438
678,195,30,School_POPZTD,Primary,289
679,186,29,School_TAEFWK,Secondary,480
680,184,28,School_LLBNUJ,Secondary,204
681,196,30,School_QPEPFX,Primary & Secondary,183
682,228,33,School_YZZKSG,Primary & Secondary,300
683,249,38,School_XKDXBF,TVET,332
684,270,43,School_ICASJI,TVET,821
685,134,20,School_MXBTXD,TVET,732
686,233,35,School_EUSYML,Primary & Secondary,722
687,138,20,School_XOBXLH,Primary,70
688,259,41,School_KCOEYK,Primary & Secondary,576
689,136,20,School_ZQSTBN,Primary & Secondary,444
690,242,36,School_OIXVGD,Primary,513
691,90,14,School_VLBZDH,Primary,547
692,121,18,School_SNOYYK,TVET,498
693,99,15,School_ZRDKLV,Primary & Secondary,169
694,121,18,School_NXCTXM,TVET,573
695,219,32,School_ZZDABV,TVET,379
696,270,43,School_ZYWQVX,Primary,955
697,9,2,School_DILXPB,TVET,571
698,99,15,School_QAGBKY,Primary,877
699,1,1,School_KPNXXG,Primary,453
700,92,14,School_SNARGG,Secondary,339
701,100,16,School_LUCJVD,Primary & Secondary,321
702,249,38,School_CNSKTI,TVET,282
703,230,34,School_LCDGIC,Primary,897
704,288,47,School_BMPEED,Primary,702
705,223,33,School_TDOVKN,Primary,364
706,223,33,School_HCPXHX,Primary & Secondary,859
707,282,46,School_YBQVVF,Primary & Secondary,316
708,139,21,School_VJFOKI,TVET,128
709,18,3,School_XLBVEU,TVET,769
710,167,26,School_KHMLEB,Primary,953
711,52,10,School_XGPIIW,TVET,308
712,164,26,School_QYWDNJ,Primary & Secondary,415
713,213,31,School_NYEADI,Secondary,695
714,290,47,School_DOMVJQ,Secondary,804
715,248,38,School_OXKCCU,Primary,733
716,190,30,School_DCBVAS,Primary,370
717,25,4,School_KWLBPR,Primary & Secondary,478
718,67,11,School_QMETMW,Secondary,232
719,217,31,School_BVLNTY,Secondary,147
720,231,34,School_LHYVDP,Primary,529
721,47,8,School_KHIMSQ,Secondary,206
722,191,30,School_CXTNVZ,Primary,879
723,23,4,School_ZSBZQH,Primary & Secondary,329
724,205,30,School_LLFXEN,TVET,252
725,230,34,School_OFMQRF,TVET,20
726,11,2,School_IPNDOP,TVET,181
727,228,33,School_XPRXYA,Secondary,683
728,29,5,School_CREWYQ,TVET,243
729,144,22,School_IZAPVH,Primary,495
730,1,1,School_JSKZQI,Primary,202
731,248,38,School_RWZLWC,Secondary,27
732,224,33,School_VBJITB,TVET,51
733,59,11,School_DPPGWC,Primary,475
734,161,25,School_JLSOFH,Primary & Secondary,574
735,57,11,School_HLCJCO,Primary & Secondary,268
736,97,15,School_IYBBYY,TVET,240
737,232,34,School_JAFDNT,Primary & Secondary,146
738,117,18,School_ISPAGV,Primary & Secondary,20
739,123,18,School_QYOVFG,Primary & Secondary,846
740,101,16,School_AHFBNE,Primary,785
741,32,6,School_MRFCPW,Secondary,832
742,271,43,School_OLZZXU,Secondary,544
743,203,30,School_VNMNLT,TVET,502
744,221,32,School_LIKUAT,Secondary,440
745,142,22,School_TSIITO,TVET,579
746,124,18,School_HKDWIL,Secondary,413
747,4,1,School_IJBXIQ,TVET,763
748,125,18,School_MOHYLO,TVET,373
749,118,18,School_PAPTIU,TVET,252
750,40,7,School_ZVGBAR,TVET,1190
751,152,23,School_HPTDFA,TVET,672
752,95,15,School_PEDJFV,Primary,893
753,9,2,School_GNHSHD,Primary & Secondary,654
754,196,30,School_ONYLLW,Primary & Secondary,473
755,77,13,School_TEDRBE,Primary,377
756,248,38,School_RIQECJ,Primary,584
757,235,35,School_OOXLMS,TVET,493
758,243,37,School_CLGPAY,Primary & Secondary,598
759,37,7,School_PKKJIL,Primary,257
760,155,24,School_OXEXXP,Primary,713
761,98,15,School_PKZVVG,Primary,424
762,81,13,School_JMKGPQ,Secondary,683
763,73,12,School_RCSWOQ,Secondary,461
764,271,43,School_OLBUXJ,Primary,491
765,253,39,School_EXDBQE,Secondary,685
766,266,42,School_JZFXJE,Primary,63
767,223,33,School_HCUHSV,TVET,738
768,251,38,School_YKFYRB,Primary & Secondary,850
769,42,8,School_UHULHC,TVET,325
770,227,33,School_ENFKWB,Primary,429
771,43,8,School_FMTANN,Secondary,248
772,50,9,School_FYHIQC,Secondary,394
773,160,25,School_LHIMZC,Primary,735
774,221,32,School_HFCXKS,TVET,797
775,192,30,School_JUQRLX,Secondary,575
776,222,32,School_XZFSWD,TVET,980
777,38,7,School_XILIOT,Primary,387
778,258,40,School_DXATFB,TVET,854
779,241,36,School_NUXWQL,Secondary,743
780,275,44,School_OJMBIP,TVET,486
781,258,40,School_CKDNQL,Primary & Secondary,741
782,52,10,School_OXFEOF,Primary,883
783,18,3,School_OHSQUK,Primary & Secondary,118
784,81,13,School_PIFWMQ,Primary & Secondary,276
785,241,36,School_RUHWMG,Primary,797
786,193,30,School_XJKMDE,Primary & Secondary,636
787,92,14,School_PRMKTR,Primary,833
788,71,12,School_FJFIOY,Primary & Secondary,625
789,61,11,School_LJCLTS,TVET,571
790,136,20,School_DTPVZN,Secondary,428
791,233,35,School_SHGJZN,TVET,622
792,54,10,School_JYLMGO,Secondary,290
793,117,18,School_GMFHFC,TVET,290
794,17,3,School_RQPQYV,Primary,183
795,71,12,School_MZYPAD,Primary,872
796,179,27,School_ISBFTN,Primary & Secondary,73
797,1,1,School_ILYBZC,Secondary,1274
798,163,25,School_ZMHTBU,Primary & Secondary,204
799,97,15,School_PXAYDU,Primary,20
800,270,43,School_HLBNGF,TVET,255
801,290,47,School_DCUQOK,TVET,107
802,47,8,School_BPSAPN,TVET,418
803,104,16,School_BBMSIL,Secondary,139
804,255,40,School_NSNCMS,Primary,300
805,249,38,School_IVSIWQ,TVET,665
806,127,18,School_EXCCIV,Primary,351
807,198,30,School_QPLLQY,Secondary,518
808,170,26,School_GKMLQP,Secondary,457
809,74,12,School_AYIUWZ,Primary & Secondary,338
810,288,47,School_IVYUDP,TVET,582
811,58,11,School_YQNRCR,Primary,622
812,56,10,School_KCAQZE,TVET,717
813,118,18,School_CRBZWG,TVET,914
814,142,22,School_UWPHAP,Primary,502
815,110,17,School_PEMYED,Primary & Secondary,322
816,195,30,School_RNWDWQ,Primary,801
817,209,31,School_MFJJTI,Primary & Secondary,74
818,26,4,School_YBYPWN,Primary & Secondary,1034
819,94,14,School_DEWNOR,Primary,775
820,238,36,School_TPGZDV,Secondary,693
821,273,44,School_TTCLQT,TVET,28
822,280,45,School_KGTGCJ,Primary,512
823,76,13,School_VCLIPA,Primary,602
824,190,30,School_SDZOUJ,Secondary,389
825,176,27,School_DVRVTN,Primary & Secondary,631
826,205,30,School_UGPYHL,Secondary,455
827,79,13,School_CNKGIS,Secondary,386
828,229,34,School_KBPLUI,Primary & Secondary,586
829,239,36,School_HMZCNL,TVET,35
830,96,15,School_SMBUYZ,Primary,554
831,124,18,School_WLQHSR,Primary & Secondary,375
832,64,11,School_EATFDE,TVET,609
833,62,11,School_NCYTEY,Primary & Secondary,1092
834,99,15,School_DWPYIL,TVET,580
835,202,30,School_VMDMIA,TVET,105
836,13,3,School_VUVMND,Primary & Secondary,236
837,258,40,School_WNFEPO,Primary & Secondary,332
838,280,45,School_WLOOWJ,Secondary,1003
839,25,4,School_HOZPKD,Primary & Secondary,147
840,152,23,School_THMHBY,Secondary,437
841,108,17,School_MLMRPG,Primary,278
842,234,35,School_ISQXJB,Secondary,20
843,180,28,School_BRWKLD,Secondary,329
844,68,11,School_GYYVEI,Primary,224
845,160,25,School_PWPFDA,Primary,431
846,227,33,School_BPVVUO,TVET,953
847,85,13,School_ZDMXGF,Secondary,1054
848,156,24,School_CUZESY,Primary & Secondary,20
849,233,35,School_KQCNLE,Primary,205
850,12,3,School_CTZUWS,Primary & Secondary,720
851,131,19,School_PBCLFP,TVET,598
852,58,11,School_IHWFZK,Secondary,20
853,35,7,School_ZXAJBL,Primary & Secondary,396
854,44,8,School_KLGXCU,TVET,653
855,53,10,School_HYZHAU,TVET,494
856,119,18,School_FGLDVT,TVET,20
857,54,10,School_RXPKBP,Primary,284
858,119,18,School_KLLDLV,TVET,799
859,201,30,School_FVGMJL,Primary & Secondary,68
860,267,43,School_RMZLVY,Primary,973
861,66,11,School_OLFOQO,Secondary,739
862,191,30,School_ABAXDL,TVET,326
863,289,47,School_EHFWQT,Primary & Secondary,440
864,282,46,School_DJXHLQ,Primary & Secondary,316
865,190,30,School_BAKYOW,Primary,292
866,167,26,School_KWIDKE,Secondary,20
867,178,27,School_QJLNDF,Secondary,708
868,74,12,School_RBEAQW,Primary & Secondary,694
869,129,18,School_IVZAIK,Secondary,440
870,61,11,School_ZEZAWH,Primary,1117
871,44,8,School_IYGPKG,Secondary,721
872,123,18,School_IJBMFP,Secondary,497
873,263,42,School_RUZSVL,TVET,915
874,255,40,School_UVSMPY,TVET,622
875,133,19,School_OADUZJ,TVET,405
876,223,33,School_EKCBUZ,Secondary,521
877,72,12,School_ABYUAN,Primary & Secondary,961
878,238,36,School_BXHMAB,Primary,622
879,116,18,School_WKASCA,Primary & Secondary,345
880,213,31,School_SYOPBD,Primary & Secondary,693
881,284,46,School_VGQMPZ,Secondary,623
882,98,15,School_OTQURI,Primary,872
883,128,18,School_MFWHLX,Primary & Secondary,619
884,205,30,School_OOFDEC,Primary & Secondary,361
885,135,20,School_XFHYUH,TVET,715
886,181,28,School_TIYAOH,Primary,963
887,176,27,School_AMNZSZ,Primary,751
888,279,45,School_VFVRUI,TVET,563
889,74,12,School_SXXZBH,Primary,97
890,68,11,School_IDFZEC,TVET,602
891,39,7,School_VBPUKZ,TVET,20
892,224,33,School_PYCWOS,TVET,527
893,291,47,School_NTWXTA,Primary,342
894,163,25,School_DSCOSZ,Secondary,437
895,159,24,School_QUELEU,TVET,828
896,140,21,School_VYZHTZ,TVET,978
897,204,30,School_ICBAGP,TVET,20
898,162,25,School_CTEUYG,Primary,565
899,75,12,School_EPAGDW,Primary,809
900,80,13,School_FPFVFQ,Primary,631
901,25,4,School_ARAPFC,TVET,195
902,151,23,School_ZBRQWJ,Primary,459
903,124,18,School_TVXPBD,TVET,1207
904,169,26,School_ZKVMPM,TVET,791
905,275,44,School_CEGCJC,Primary,357
906,96,15,School_WNYZTG,Primary & Secondary,360
907,259,41,School_IKWVYT,TVET,54
908,79,13,School_QPNNDM,TVET,800
909,84,13,School_UNCADO,TVET,570
910,231,34,School_YKHVMP,Primary,604
911,193,30,School_NMBCGQ,Primary,607
912,158,24,School_BHHPDQ,Primary & Secondary,20
913,141,22,School_ZQQTDS,Primary,550
914,88,14,School_MMNFGR,TVET,932
915,62,11,School_OKXAZR,Primary,1040
916,209,31,School_HGGAZB,Secondary,387
917,69,11,School_CEULBS,Primary,554
918,246,38,School_FXPIZN,Primary,331
919,1,1,School_LIGTXT,TVET,246
920,197,30,School_VWGQJK,Primary,286
921,76,13,School_JSRSWQ,Secondary,622
922,120,18,School_QXANGY,TVET,20
923,97,15,School_MOZPVJ,Primary,1122
924,127,18,School_AXWQQY,TVET,323
925,63,11,School_FOWRFL,TVET,824
926,102,16,School_HYGCFQ,Secondary,733
927,253,39,School_STABEV,TVET,827
928,229,34,School_TVABUB,Primary & Secondary,184
929,120,18,School_CWGAUM,Primary & Secondary,515
930,175,27,School_JVVIZS,Primary,20
931,7,2,School_WXYQEI,Secondary,866
932,138,20,School_WBYTUQ,Secondary,302
933,58,11,School_KRJDQA,Primary,363
934,154,24,School_ARJRTY,TVET,468
935,122,18,School_ETAHRM,Secondary,44
936,225,33,School_DLEGDB,Secondary,686
937,187,29,School_RQVVIJ,Primary,328
938,122,18,School_WHIYLT,TVET,460
939,44,8,School_CYPXWQ,Primary & Secondary,243
940,45,8,School_YKDXSM,TVET,298
941,213,31,School_DACOUN,Primary,420
942,256,40,School_HHUZQB,Secondary,633
943,158,24,School_PHZORF,Primary & Secondary,448
944,136,20,School_SSBQMR,Primary & Secondary,416
945,5,1,School_IRNKBW,Secondary,916
946,214,31,School_LQLNYL,TVET,523
947,17,3,School_FWEXUS,TVET,488
948,253,39,School_NFYJYB,Primary,885
949,134,20,School_BWJUGX,Primary & Secondary,910
950,161,25,School_HKZFAF,TVET,689
951,249,38,School_HGNADK,Secondary,936
952,248,38,School_HJQTFA,Secondary,545
953,2,1,School_NBLLQL,Secondary,444
954,97,15,School_ZZFSDP,Primary,215
955,141,22,School_UITISE,Secondary,552
956,217,31,School_EUGHPU,Primary,20
957,70,12,School_FDIWUB,Primary,762
958,244,37,School_YLVRRI,Primary & Secondary,843
959,212,31,School_NQRVTG,Secondary,606
960,103,16,School_IIDIJF,Primary,184
961,141,22,School_CKQYGZ,Primary,782
962,35,7,School_VUUXOI,Primary,672
963,195,30,School_CFLUVU,TVET,513
964,142,22,School_DENFEZ,Primary,584
965,154,24,School_PMOECN,Primary & Secondary,912
966,198,30,School_SNIIYU,Primary & Secondary,1101
967,135,20,School_ZYLXAX,Secondary,225
968,93,14,School_PQBXRL,Primary,521
969,33,6,School_EMKUFF,Secondary,554
970,228,33,School_HZQVHK,Primary & Secondary,892
971,41,8,School_SPZPSC,Secondary,208
972,137,20,School_YZROGI,Primary,20
973,108,17,School_PLIKTQ,Primary & Secondary,653
974,120,18,School_JOWIXW,Secondary,20
975,126,18,School_ZXFFXO,Primary,402
976,197,30,School_ZPUQYN,TVET,328
977,96,15,School_ELOZBC,TVET,627
978,275,44,School_ZFQAQP,Primary & Secondary,265
979,201,30,School_JMLFRC,Secondary,20
980,19,3,School_IPWURP,TVET,978
981,78,13,School_JLAYSF,Primary,385
982,69,11,School_OOHSGH,TVET,412
983,189,29,School_KWXVYE,Primary,168
984,164,26,School_HBSCLE,Primary & Secondary,505
985,245,37,School_PSXXQP,Secondary,440
986,211,31,School_SBAUZY,TVET,215
987,185,29,School_LYZZCL,TVET,367
988,173,27,School_DNLMPP,Secondary,398
989,212,31,School_SHTSSK,Primary & Secondary,881
990,161,25,School_MBOGMM,Primary,404
991,9,2,School_GYQJPV,Primary,479
992,218,32,School_DUWGBZ,Primary,698
993,155,24,School_EQLVKR,TVET,601
994,207,30,School_ASDHXY,TVET,563
995,46,8,School_DZZYJE,TVET,592
996,155,24,School_SMZYUW,Primary,1027
997,31,6,School_NAWAPT,Primary & Secondary,802
998,204,30,School_GHSHSK,Primary & Secondary,154
999,77,13,School_QBEATC,Secondary,379
1000,47,8,School_MTPTQT,Primary,181
1001,260,41,School_JIXHDB,TVET,961
1002,271,43,School_KMMGDD,TVET,345
1003,159,24,School_LZWRPH,Primary,591
1004,21,4,School_JYOUDZ,TVET,348
1005,225,33,School_TDLSUT,Primary,950
1006,229,34,School_VHRNUF,Primary & Secondary,528
1007,32,6,School_UAETGC,Primary & Secondary,651
1008,115,18,School_WVWFZR,TVET,20
1009,62,11,School_PFQNYG,Secondary,691
1010,17,3,School_JGPBSQ,Secondary,633
1011,141,22,School_XZLXNR,TVET,418
1012,141,22,School_JLCETU,TVET,441
1013,42,8,School_ZRTNWB,TVET,781
1014,190,30,School_ODXROE,Primary & Secondary,731
1015,50,9,School_WNIBJD,Primary,687
1016,41,8,School_YMQNKT,Secondary,824
1017,62,11,School_QAIJER,Primary,529
1018,51,9,School_UMVEVH,Primary,371
1019,95,15,School_UDEYDO,Primary,281
1020,234,35,School_RRWCFE,Primary,656
1021,133,19,School_MLNYPH,Secondary,1027
1022,94,14,School_LLDTAU,Primary & Secondary,741
1023,87,13,School_MMVEFR,Primary & Secondary,403
1024,186,29,School_QGKIEC,Primary,569
1025,259,41,School_FPVBBZ,Primary,165
1026,281,45,School_SLZMVG,Primary & Secondary,632
1027,83,13,School_MILRQR,Primary,590
1028,4,1,School_COEYDA,Primary,420
1029,234,35,School_JYZXJC,Secondary,270
1030,41,8,School_BSSKQC,Secondary,613
1031,2,1,School_TRVWPF,Primary,542
1032,125,18,School_BVMCAT,Primary,634
1033,263,42,School_REKHFH,TVET,188
1034,251,38,School_NVSICB,Primary,274
1035,135,20,School_JYIJVX,Primary & Secondary,533
1036,79,13,School_KZOYHE,Primary,784
1037,206,30,School_GISOHX,Primary,163
1038,206,30,School_YMFTHL,Secondary,693
1039,28,5,School_FOSDBM,TVET,588
1040,171,26,School_CKTIDW,Primary,688
1041,238,36,School_DSQUVG,Secondary,20
1042,78,13,School_CSXVXN,Secondary,842
1043,287,47,School_AXFDNR,Primary,76
1044,162,25,School_IUGRTT,Secondary,439
1045,247,38,School_VALPYQ,Secondary,867
1046,70,12,School_OHUUUG,Secondary,652
1047,116,18,School_URCLJM,TVET,317
1048,239,36,School_ZTVLTT,Primary,695
1049,208,31,School_GKMMDJ,TVET,352
1050,287,47,School_POGKNO,Primary & Secondary,56
1051,176,27,School_SPUSZT,Primary,20
1052,129,18,School_XFXLUT,TVET,1070
1053,252,39,School_CMOWYJ,TVET,408
1054,38,7,School_BXAALL,Primary,428
1055,271,43,School_OMBZTA,TVET,828
1056,157,24,School_ZPMNXP,TVET,704
1057,269,43,School_RZWQYL,Secondary,195
1058,1,1,School_XBHKHO,Primary & Secondary,1142
1059,114,17,School_LKJLNI,Primary,670
1060,27,5,School_RTOCRK,TVET,763
1061,153,23,School_ZAULKV,Secondary,574
1062,107,16,School_HHVXFO,TVET,723
1063,238,36,School_CVSAMB,Primary,187
1064,114,17,School_PKIEVW,Primary,1022
1065,92,14,School_AAGHUA,Secondary,765
1066,1,1,School_TKJNQA,Primary,911
1067,120,18,School_AGLCZM,Primary & Secondary,861
1068,63,11,School_GWQKJW,Primary & Secondary,459
1069,175,27,School_DBGVYN,Primary,90
1070,224,33,School_IBZFDL,Primary,685
1071,69,11,School_VVILWI,Secondary,617
1072,281,45,School_FEQEUR,Primary,728
1073,132,19,School_JNGQPB,TVET,20
1074,110,17,School_YECVBH,Primary & Secondary,187
1075,3,1,School_SFNOUB,Primary,1130
1076,61,11,School_OCPZRY,Primary & Secondary,309
1077,179,27,School_MIOGWJ,Primary,224
1078,264,42,School_OCSMYP,Primary & Secondary,537
1079,280,45,School_JVBZFL,Primary,347
1080,283,46,School_STZQIO,Primary,783
1081,210,31,School_WJQDLH,Primary,261
1082,10,2,School_EWPWXR,Secondary,456
1083,139,21,School_BQGKIW,Primary,521
1084,35,7,School_EKDVJX,Primary,31
1085,199,30,School_RBNVFL,Secondary,494
1086,255,40,School_ZKOUKM,Primary & Secondary,45
1087,111,17,School_VZNIBM,Secondary,293
1088,173,27,School_RZQMRF,Primary,689
1089,20,3,School_ABBSDS,Primary & Secondary,105
1090,84,13,School_ONPXXF,Secondary,671
1091,119,18,School_GQVLIF,Primary,344
1092,287,47,School_IDECZO,Primary,675
1093,183,28,School_HYTJWZ,TVET,571
1094,43,8,School_ILMBYT,TVET,577
1095,278,45,School_DDTMRJ,Secondary,546
1096,289,47,School_CAGDCC,TVET,948
1097,29,5,School_ZVUCIF,Primary & Secondary,405
1098,121,18,School_GDNVLV,Primary,734
1099,73,12,School_JBTGKO,Primary,737
1100,60,11,School_HCFCTT,Secondary,619
1101,119,18,School_QTVNYE,TVET,460
1102,88,14,School_QZKPQU,Primary,144
1103,162,25,School_AEEKBR,Primary & Secondary,20
1104,185,29,School_XGTKWB,Primary,181
1105,204,30,School_RDOFDJ,Primary,743
1106,211,31,School_VXXQIC,Primary & Secondary,221
1107,114,17,School_PITIGC,Primary,250
1108,163,25,School_CJCMGV,TVET,815
1109,32,6,School_PHDGJT,TVET,602
1110,270,43,School_SCQTAH,TVET,271
1111,198,30,School_THUXEE,Secondary,1018
1112,39,7,School_ZMPEWC,TVET,397
1113,236,35,School_OKFLKA,Primary,658
1114,19,3,School_RRGNTL,TVET,704
1115,36,7,School_ZRKQXB,TVET,725
1116,227,33,School_FYTKSZ,Primary & Secondary,694
1117,66,11,School_AWUBCL,Primary & Secondary,213
1118,218,32,School_MBHZAV,Primary,415
1119,253,39,School_HUNBDH,Secondary,104
1120,134,20,School_BBDIWT,Secondary,640
1121,28,5,School_CLFQFX,Secondary,655
1122,6,1,School_PMWISC,TVET,822
1123,85,13,School_VHPDLN,TVET,280
1124,17,3,School_IQMRUK,Primary,20
1125,48,8,School_MPJDUS,Primary,266
1126,287,47,School_QLMPRT,TVET,1011
1127,91,14,School_LROBGL,TVET,568
1128,239,36,School_NYZAYJ,Secondary,975
1129,217,31,School_SOXMRD,TVET,181
1130,70,12,School_AXQHTN,Secondary,436
1131,252,39,School_FZGUUS,Secondary,600
1132,25,4,School_EIOCWH,Primary,1189
1133,130,19,School_YEUHMF,Primary & Secondary,75
1134,210,31,School_BNPZKH,Secondary,1040
1135,149,23,School_XKLKXB,Primary & Secondary,1266
1136,98,15,School_SWKHHZ,Primary,366
1137,14,3,School_CGBSCF,Primary,812
1138,158,24,School_ITOUCM,Secondary,418
1139,246,38,School_WJSKMN,Primary & Secondary,46
1140,135,20,School_DCAKUF,TVET,832
1141,98,15,School_LHBFMU,Primary & Secondary,20
1142,141,22,School_RVAMXD,Secondary,782
1143,280,45,School_BFDTTC,Secondary,187
1144,91,14,School_NAMFFU,Primary,598
1145,132,19,School_QXUAVT,Primary,216
1146,226,33,School_BENKSY,Secondary,731
1147,178,27,School_PVUKNX,Primary,261
1148,127,18,School_ICOCJI,Primary,140
1149,103,16,School_BETCEW,Primary & Secondary,676
1150,157,24,School_VXFFBU,Primary & Secondary,172
1151,61,11,School_IVDROE,Primary & Secondary,552
