project_id,county_id,project_name,project_type,start_year,completion_status
1985,43,Infra_N57XB0,School construction,2019,Completed
1986,30,Infra_C56B60,Hospital upgrade,2015,Planned
1987,11,Infra_GZEDBN,School construction,2022,Ongoing
1988,26,Infra_6JUYON,Bridge,2021,Completed
1989,15,Infra_PYD2U8,Electricity,2012,Planned
1990,43,Infra_SJIDA0,Road,2013,Completed
1991,8,Infra_A0BH2G,Road,2024,Completed
1992,1,Infra_8ZPHXY,Water supply,2007,Completed
1993,36,Infra_3KDWCL,School construction,2022,Planned
1994,18,Infra_K56BAQ,Hospital upgrade,2020,Ongoing
1995,31,Infra_YPI64Q,Road,2016,Completed
1996,41,Infra_N1KMP1,School construction,2019,Planned
1997,18,Infra_55AU05,Road,2013,Planned
1998,16,Infra_AO4KHG,School construction,2022,Ongoing
1999,7,Infra_X30AH1,School construction,2010,Ongoing
2000,8,Infra_N88R6E,Water supply,2024,Ongoing
2001,33,Infra_VO0GLK,Water supply,2015,Ongoing
2002,8,Infra_3B3ISL,School construction,2018,Planned
2003,11,Infra_B1LSK7,Electricity,2021,Completed
2004,38,Infra_7K4Z2W,Bridge,2010,Planned
2005,32,Infra_38582C,Water supply,2014,Ongoing
2006,40,Infra_PMAWBO,Road,2022,Completed
2007,11,Infra_Z47C2E,School construction,2007,Ongoing
2008,8,Infra_3P07CH,Water supply,2011,Completed
2009,30,Infra_4M2OG5,Electricity,2014,Completed
2010,17,Infra_1FDD5P,Water supply,2011,Completed
2011,4,Infra_1G9N2J,Water supply,2015,Planned
2012,32,Infra_2BJHGN,School construction,2014,Ongoing
2013,28,Infra_ZZ4V5N,Road,2017,Completed
2014,8,Infra_DSR6A3,Bridge,2014,Ongoing
2015,16,Infra_V65QE1,Hospital upgrade,2011,Planned
2016,38,Infra_HO73H2,Hospital upgrade,2013,Planned
2017,14,Infra_VHQMBO,Bridge,2023,Completed
2018,4,Infra_G2SH2X,Electricity,2018,Completed
2019,18,Infra_6MO1DL,Hospital upgrade,2022,Ongoing
2020,14,Infra_XQYG0Y,Electricity,2021,Completed
2021,13,Infra_2QY5ID,Electricity,2024,Ongoing
2022,1,Infra_LPB80D,Electricity,2007,Completed
2023,33,Infra_X3FCKW,Road,2017,Completed
2024,5,Infra_WLUY8C,Hospital upgrade,2011,Ongoing
2025,10,Infra_NNTWHS,Bridge,2020,Planned
2026,17,Infra_ZMS977,Road,2005,Planned
2027,38,Infra_X15C4Y,Electricity,2021,Ongoing
2028,25,Infra_4FQRMP,School construction,2022,Planned
2029,17,Infra_YI06HD,School construction,2005,Ongoing
2030,43,Infra_EH8LH9,Hospital upgrade,2011,Ongoing
2031,30,Infra_MI9NTX,Water supply,2009,Planned
2032,41,Infra_SR5Z90,Bridge,2022,Planned
2033,11,Infra_NDI259,Electricity,2023,Completed
2034,42,Infra_8ZH5PH,Road,2014,Ongoing
2035,45,Infra_MB3C15,Water supply,2010,Completed
2036,22,Infra_M9VR23,Road,2010,Planned
2037,18,Infra_D4DQ7L,Electricity,2018,Planned
2038,16,Infra_5WV6UY,Water supply,2015,Completed
2039,27,Infra_1V54WV,School construction,2007,Completed
2040,3,Infra_78PL49,Water supply,2007,Planned
2041,29,Infra_7LCPUX,Hospital upgrade,2010,Completed
2042,4,Infra_ZHCAIZ,Bridge,2017,Planned
2043,21,Infra_BYH8HL,Water supply,2005,Completed
2044,2,Infra_19SELC,Road,2024,Planned
2045,38,Infra_81BMO0,School construction,2019,Planned
2046,18,Infra_6HWPVL,Road,2016,Completed
2047,13,Infra_A879XD,Water supply,2023,Ongoing
2048,10,Infra_7Y3YYQ,Road,2012,Completed
2049,30,Infra_B70G5R,Bridge,2017,Planned
2050,42,Infra_UPWP1Q,Water supply,2006,Planned
2051,29,Infra_K0ROZK,Water supply,2011,Planned
2052,35,Infra_9KMG0N,School construction,2022,Ongoing
2053,12,Infra_EI2ZZS,Electricity,2016,Completed
2054,26,Infra_3DRBL8,Water supply,2013,Ongoing
2055,41,Infra_5W7CJM,School construction,2017,Ongoing
2056,35,Infra_ZOFJNH,Hospital upgrade,2022,Planned
2057,33,Infra_79PHA6,School construction,2005,Ongoing
2058,38,Infra_49OFIR,Hospital upgrade,2023,Completed
2059,1,Infra_F07YK1,Road,2010,Completed
2060,34,Infra_UY1FB8,Electricity,2015,Completed
2061,11,Infra_LLCWJL,Bridge,2008,Completed
2062,12,Infra_W3M10U,Water supply,2006,Planned
2063,17,Infra_5YK7Z8,Hospital upgrade,2010,Completed
2064,1,Infra_XSD61Z,Hospital upgrade,2008,Planned
2065,14,Infra_UQMAP6,Bridge,2008,Completed
2066,13,Infra_8X4IKG,Electricity,2005,Planned
2067,15,Infra_7G4DUS,Electricity,2007,Planned
2068,33,Infra_A860C5,Electricity,2013,Planned
2069,1,Infra_X0DMR3,Hospital upgrade,2006,Ongoing
2070,18,Infra_LE0JM4,Road,2015,Planned
2071,8,Infra_B8PSUR,Electricity,2015,Completed
2072,31,Infra_GUU7V9,Road,2023,Planned
2073,3,Infra_YV4JNB,School construction,2007,Completed
2074,47,Infra_C337C4,Bridge,2024,Completed
2075,26,Infra_B4ZPPC,Bridge,2023,Ongoing
2076,30,Infra_NCXGKU,Water supply,2016,Completed
2077,11,Infra_JQA905,Water supply,2021,Ongoing
2078,8,Infra_WN84OY,Water supply,2024,Ongoing
2079,30,Infra_C7DCV8,Road,2017,Ongoing
2080,46,Infra_UXYMF7,Hospital upgrade,2018,Completed
2081,38,Infra_W4951W,Electricity,2016,Ongoing
2082,35,Infra_ROCKR0,Water supply,2014,Ongoing
2083,27,Infra_UB94LR,Water supply,2024,Ongoing
2084,37,Infra_KEKB0Q,Hospital upgrade,2012,Completed
2085,37,Infra_GID8F7,Electricity,2016,Completed
2086,37,Infra_R3ZESM,Electricity,2016,Ongoing
2087,13,Infra_TUKLM9,School construction,2024,Ongoing
2088,17,Infra_HO9SKV,Water supply,2020,Planned
2089,17,Infra_JZNRVS,Electricity,2018,Ongoing
2090,21,Infra_F3JDLI,Road,2022,Ongoing
2091,16,Infra_88VHRM,School construction,2009,Planned
2092,8,Infra_Q8YVPP,School construction,2009,Ongoing
2093,9,Infra_EMRD0D,Bridge,2007,Ongoing
2094,24,Infra_Y2M8AP,Hospital upgrade,2019,Ongoing
2095,15,Infra_H76ZSZ,Road,2024,Completed
2096,11,Infra_CE4KKN,Bridge,2017,Completed
2097,23,Infra_8GUSQZ,Bridge,2018,Planned
2098,18,Infra_NKDBZI,Bridge,2018,Planned
2099,10,Infra_SC56DR,School construction,2015,Planned
2100,27,Infra_3JZRY5,Hospital upgrade,2019,Ongoing
2101,43,Infra_858UNZ,Road,2017,Ongoing
2102,23,Infra_N4QQFB,Water supply,2007,Planned
2103,42,Infra_KQO3KJ,Bridge,2015,Planned
2104,11,Infra_YW4Y8S,Hospital upgrade,2014,Planned
2105,25,Infra_1H7VFO,Water supply,2018,Planned
2106,10,Infra_RT1KYK,Bridge,2005,Completed
2107,5,Infra_ZN6IOU,Water supply,2016,Completed
2108,25,Infra_27O9FY,Electricity,2016,Planned
2109,18,Infra_41UXP1,Bridge,2007,Ongoing
2110,8,Infra_3ZDQHZ,Electricity,2010,Planned
2111,11,Infra_NNCEC7,Electricity,2015,Planned
2112,19,Infra_JF7VY3,School construction,2016,Planned
2113,6,Infra_KOOBQV,Bridge,2018,Planned
2114,39,Infra_1OR1L7,Road,2005,Ongoing
2115,14,Infra_HU2TOV,Road,2008,Ongoing
2116,22,Infra_7BOC1U,Water supply,2016,Planned
2117,43,Infra_GU709U,Water supply,2015,Planned
2118,31,Infra_Y74F27,Water supply,2013,Ongoing
2119,31,Infra_NSO7NJ,Electricity,2010,Ongoing
2120,4,Infra_2PXXHI,School construction,2007,Ongoing
2121,42,Infra_NB6IF6,Water supply,2006,Ongoing
2122,12,Infra_5BMWB6,Bridge,2015,Planned
2123,9,Infra_Q9INYJ,Hospital upgrade,2013,Ongoing
2124,46,Infra_MANQLG,Electricity,2010,Ongoing
2125,20,Infra_YEJXHQ,Bridge,2010,Completed
2126,27,Infra_XU4GEE,Water supply,2024,Completed
2127,24,Infra_TGSNAM,Road,2023,Ongoing
2128,13,Infra_JCHW0E,Hospital upgrade,2019,Planned
2129,37,Infra_KMR4JJ,School construction,2021,Completed
2130,10,Infra_CLMBBL,School construction,2014,Ongoing
2131,44,Infra_BPCDXO,School construction,2010,Completed
2132,16,Infra_BJBK1B,Bridge,2024,Completed
2133,45,Infra_MK1Q2F,Hospital upgrade,2011,Planned
2134,4,Infra_QQBL1S,Hospital upgrade,2014,Ongoing
2135,19,Infra_Z73YSR,Water supply,2014,Planned
2136,12,Infra_PDDWZV,Electricity,2023,Ongoing
2137,44,Infra_AJ4HH7,Electricity,2021,Completed
2138,16,Infra_99TYOD,Road,2011,Planned
2139,17,Infra_QXZXJX,Water supply,2006,Completed
2140,11,Infra_X64YA2,Water supply,2014,Planned
2141,30,Infra_KRA10N,School construction,2005,Completed
2142,29,Infra_UL4MVX,Bridge,2005,Completed
2143,46,Infra_4IJO2E,Electricity,2021,Ongoing
2144,23,Infra_DPQ68D,Road,2018,Completed
2145,30,Infra_69F8JO,Electricity,2023,Ongoing
2146,26,Infra_SNQ8YS,Electricity,2021,Ongoing
2147,1,Infra_3MIDDQ,Road,2012,Ongoing
2148,34,Infra_I98L6E,School construction,2007,Completed
2149,5,Infra_JA1ORZ,School construction,2021,Completed
2150,31,Infra_4QG44N,Water supply,2006,Ongoing
2151,31,Infra_6WEDCS,Hospital upgrade,2010,Completed
2152,17,Infra_TMMUY2,Road,2022,Completed
2153,18,Infra_KDPF2O,Bridge,2005,Planned
2154,8,Infra_3N8B1B,Electricity,2018,Planned
2155,16,Infra_8VL9B3,Hospital upgrade,2007,Completed
2156,20,Infra_8Q33WX,Water supply,2019,Planned
2157,19,Infra_UA48O9,Road,2019,Ongoing
2158,39,Infra_P9JA73,Hospital upgrade,2023,Ongoing
2159,18,Infra_ZIIXKZ,Hospital upgrade,2023,Completed
2160,3,Infra_CUPNLZ,School construction,2011,Completed
2161,9,Infra_794DOW,Hospital upgrade,2011,Completed
2162,22,Infra_08BG89,Road,2007,Ongoing
2163,46,Infra_CSUZDW,Bridge,2008,Completed
2164,8,Infra_TN1PSB,Hospital upgrade,2022,Ongoing
2165,30,Infra_I53A3Q,Hospital upgrade,2011,Completed
2166,17,Infra_F2OXJE,Water supply,2011,Ongoing
2167,3,Infra_8J8L89,Road,2018,Ongoing
2168,11,Infra_VPYS6O,School construction,2009,Ongoing
2169,13,Infra_F1FNTP,Water supply,2006,Completed
2170,13,Infra_POAK89,Road,2011,Completed
2171,30,Infra_3NM8Q0,School construction,2006,Planned
2172,16,Infra_1CP654,Hospital upgrade,2012,Completed
2173,31,Infra_39XY8U,Electricity,2012,Ongoing
2174,1,Infra_IKB8F1,Water supply,2012,Ongoing
2175,4,Infra_2ZJ9SZ,Bridge,2013,Completed
2176,29,Infra_72BMS2,Bridge,2020,Completed
2177,43,Infra_7ZMWD3,School construction,2007,Ongoing
2178,1,Infra_W65JVV,Water supply,2023,Ongoing
2179,20,Infra_RLDDAQ,Road,2011,Completed
2180,41,Infra_1ZCOC7,Water supply,2016,Planned
2181,8,Infra_QPA2RS,Road,2015,Completed
2182,10,Infra_NV85HR,Hospital upgrade,2023,Planned
2183,12,Infra_9FDUQE,Water supply,2012,Planned
2184,11,Infra_BPQIRS,Hospital upgrade,2017,Completed
2185,28,Infra_PZAS9O,Bridge,2019,Planned
2186,44,Infra_RCEUFI,School construction,2014,Ongoing
2187,35,Infra_0H1QT5,Road,2018,Ongoing
2188,36,Infra_I0XGFU,School construction,2014,Ongoing
2189,43,Infra_SICJJR,Road,2006,Completed
2190,47,Infra_PBV9IA,Road,2013,Planned
2191,39,Infra_GEX83Z,Electricity,2012,Completed
2192,29,Infra_BOU0IZ,Bridge,2024,Completed
2193,11,Infra_WF2MHI,Bridge,2007,Completed
2194,14,Infra_JFKXJG,Bridge,2013,Ongoing
2195,4,Infra_9YTS93,School construction,2019,Planned
2196,10,Infra_OC5QHA,Road,2020,Ongoing
2197,30,Infra_XHGCD9,School construction,2012,Completed
2198,27,Infra_BKZ06M,Road,2008,Completed
2199,44,Infra_I5XNQC,Electricity,2024,Planned
2200,30,Infra_QMI4GW,Water supply,2010,Planned
2201,7,Infra_K45NX3,Bridge,2018,Planned
2202,47,Infra_WFRKIJ,Electricity,2012,Planned
2203,16,Infra_HDL4HV,Bridge,2023,Completed
2204,18,Infra_Z43WNW,Road,2024,Planned
2205,28,Infra_1LU70P,Electricity,2013,Completed
2206,5,Infra_9DZNAT,Bridge,2014,Planned
2207,6,Infra_PIPBIL,Hospital upgrade,2024,Planned
2208,8,Infra_JHGP5N,Water supply,2016,Ongoing
2209,3,Infra_OBLOYH,Road,2010,Ongoing
2210,11,Infra_AX8FU2,Water supply,2011,Ongoing
2211,38,Infra_79RNIX,Road,2021,Completed
2212,25,Infra_70S2AN,Hospital upgrade,2014,Completed
2213,8,Infra_FFSITT,Water supply,2012,Completed
2214,17,Infra_W7BMYT,Road,2008,Ongoing
2215,10,Infra_F3EHYV,Water supply,2006,Ongoing
2216,17,Infra_CJZ1KJ,Road,2011,Ongoing
2217,32,Infra_ERO0RS,Water supply,2015,Ongoing
2218,12,Infra_GXLY5H,School construction,2013,Planned
2219,19,Infra_SOHGBB,Bridge,2012,Completed
2220,40,Infra_WKEDMI,Water supply,2008,Planned
2221,42,Infra_LP8A22,School construction,2020,Ongoing
2222,13,Infra_8KG3A0,Electricity,2024,Completed
2223,11,Infra_KPR16Q,Road,2023,Completed
2224,38,Infra_LO8VNA,Road,2019,Completed
2225,31,Infra_1NHXQ8,School construction,2005,Ongoing
2226,29,Infra_FI550O,Hospital upgrade,2017,Completed
2227,38,Infra_BDTWD8,Bridge,2019,Completed
2228,11,Infra_JWVHXJ,Hospital upgrade,2020,Completed
2229,43,Infra_BRNUY4,Hospital upgrade,2015,Completed
2230,35,Infra_1K1OY2,School construction,2012,Completed
2231,4,Infra_RJ2QB5,Hospital upgrade,2005,Planned
2232,18,Infra_Z58K37,Electricity,2006,Ongoing
2233,5,Infra_1QRWMF,Water supply,2012,Ongoing
2234,25,Infra_YSKIDA,Bridge,2023,Planned
2235,7,Infra_12PHLD,Road,2008,Ongoing
2236,41,Infra_L6NC3Y,Road,2010,Planned
2237,23,Infra_CYZ8NA,Road,2021,Completed
2238,5,Infra_1UYDZK,Road,2009,Ongoing
2239,8,Infra_8J9XTV,Electricity,2008,Ongoing
2240,30,Infra_L0WH82,Bridge,2022,Ongoing
2241,14,Infra_BO33OL,Hospital upgrade,2016,Ongoing
2242,39,Infra_05OPDQ,Road,2021,Completed
2243,3,Infra_AN9RKJ,School construction,2012,Ongoing
2244,35,Infra_KKTLDE,Hospital upgrade,2013,Completed
2245,31,Infra_VCIRDY,Road,2009,Planned
2246,8,Infra_V1IHSJ,Water supply,2021,Completed
2247,26,Infra_9OX89G,Hospital upgrade,2005,Planned
2248,8,Infra_4H9SL0,School construction,2011,Ongoing
2249,36,Infra_N41CJ7,Road,2019,Completed
2250,14,Infra_UF5SLF,Electricity,2022,Completed
2251,29,Infra_OM5D33,Electricity,2010,Ongoing
2252,35,Infra_TXKGQC,Electricity,2024,Ongoing
2253,18,Infra_ZN3BAW,Road,2007,Completed
2254,17,Infra_UQBSP7,Water supply,2014,Completed
2255,45,Infra_Z7QKGA,School construction,2006,Completed
2256,33,Infra_TSDCHD,Bridge,2019,Planned
2257,27,Infra_OPBOS7,Road,2016,Ongoing
2258,13,Infra_5Y0GJV,School construction,2005,Completed
2259,12,Infra_SU8WQL,Road,2018,Planned
2260,4,Infra_HTWE9Z,Water supply,2005,Planned
2261,18,Infra_7RSO59,Electricity,2010,Planned
2262,1,Infra_289KH0,Road,2017,Ongoing
2263,3,Infra_PTJFID,Bridge,2013,Completed
2264,31,Infra_C0034T,Bridge,2020,Planned
2265,36,Infra_MYO3CY,Bridge,2011,Ongoing
2266,45,Infra_CIS5GT,Water supply,2024,Ongoing
2267,14,Infra_5DQFVE,Bridge,2020,Ongoing
2268,26,Infra_DV0BGP,School construction,2016,Ongoing
2269,1,Infra_NUAOJ5,Road,2021,Planned
2270,21,Infra_3MK6B1,Bridge,2009,Completed
2271,25,Infra_3FLR53,Water supply,2020,Ongoing
2272,43,Infra_9WLWY6,School construction,2014,Completed
2273,23,Infra_CSSJO3,School construction,2012,Completed
2274,11,Infra_K0R7MO,Hospital upgrade,2008,Ongoing
2275,23,Infra_S6GMOJ,Road,2021,Planned
2276,17,Infra_HWLAUU,Road,2024,Completed
2277,45,Infra_6QC8OE,Road,2010,Completed
2278,33,Infra_WFQCBL,Hospital upgrade,2019,Completed
2279,25,Infra_PMCV0B,Hospital upgrade,2019,Planned
2280,42,Infra_TLBE1L,Electricity,2005,Planned
2281,19,Infra_GMAJIZ,Hospital upgrade,2008,Completed
2282,13,Infra_PFMKGL,Water supply,2019,Completed
2283,13,Infra_CCOPQI,Electricity,2024,Completed
2284,34,Infra_V6A0CY,School construction,2022,Completed
2285,12,Infra_C229PY,Hospital upgrade,2012,Planned
2286,14,Infra_GXWMR9,School construction,2005,Planned
2287,24,Infra_WV9KIT,Bridge,2021,Completed
2288,13,Infra_D61K5U,Bridge,2018,Completed
2289,18,Infra_SSG9WY,Water supply,2023,Planned
2290,18,Infra_U2XEG9,Road,2020,Completed
2291,33,Infra_HHGGMI,Bridge,2015,Planned
2292,3,Infra_IJV51R,Hospital upgrade,2011,Ongoing
2293,30,Infra_4FNFYM,School construction,2022,Planned
2294,6,Infra_17AY51,Bridge,2016,Planned
2295,30,Infra_ZFG9T8,Hospital upgrade,2020,Completed
2296,11,Infra_AXF2XH,Electricity,2010,Completed
2297,10,Infra_13TFQL,Electricity,2012,Completed
2298,24,Infra_Y5IXWU,Water supply,2016,Ongoing
2299,22,Infra_STUZCN,Bridge,2021,Completed
2300,7,Infra_7H7JDL,School construction,2024,Planned
2301,4,Infra_EKV6F1,School construction,2013,Completed
2302,11,Infra_QEGVEH,School construction,2017,Completed
2303,34,Infra_B3YOGP,Hospital upgrade,2005,Completed
2304,36,Infra_4XSWUJ,Electricity,2006,Planned
2305,30,Infra_4VEJJ3,Bridge,2015,Planned
2306,33,Infra_HYI493,Electricity,2017,Completed
2307,42,Infra_4BTHM6,Bridge,2021,Planned
2308,3,Infra_ABXDP6,School construction,2014,Ongoing
2309,30,Infra_V8MWET,Water supply,2022,Ongoing
2310,18,Infra_FHQJXW,School construction,2010,Completed
2311,16,Infra_NDD7I3,Hospital upgrade,2010,Completed
2312,16,Infra_SRMV4F,Hospital upgrade,2012,Ongoing
2313,23,Infra_RPOPQL,Hospital upgrade,2007,Ongoing
2314,18,Infra_X0F26H,School construction,2015,Completed
2315,44,Infra_9X6YGU,Bridge,2008,Completed
2316,14,Infra_ZH66IP,Water supply,2022,Ongoing
2317,20,Infra_14WQPB,Hospital upgrade,2006,Completed
2318,27,Infra_9SCZRO,Road,2020,Completed
2319,12,Infra_8JEMUO,Water supply,2010,Ongoing
2320,46,Infra_NBPR4T,School construction,2021,Ongoing
2321,31,Infra_RZ5LOI,School construction,2006,Ongoing
2322,31,Infra_NCAF5C,Electricity,2007,Completed
2323,10,Infra_B12A0R,Road,2008,Completed
2324,13,Infra_B2QAVV,Water supply,2012,Completed
2325,4,Infra_OT8F5L,Hospital upgrade,2010,Planned
2326,15,Infra_S2EHRJ,Electricity,2010,Completed
2327,27,Infra_69J7D1,Hospital upgrade,2007,Completed
2328,31,Infra_KWKO8A,Bridge,2005,Ongoing
2329,39,Infra_GPTSSN,School construction,2020,Planned
2330,47,Infra_RVHQEG,Bridge,2011,Ongoing
2331,13,Infra_Y6U5NC,Hospital upgrade,2019,Ongoing
2332,23,Infra_AX8UHT,School construction,2016,Ongoing
2333,20,Infra_AWFLP8,Bridge,2008,Planned
2334,3,Infra_83GBF3,Water supply,2019,Planned
2335,6,Infra_KVWRSY,Hospital upgrade,2016,Completed
2336,24,Infra_CV9QWM,Hospital upgrade,2017,Completed
2337,22,Infra_C196NP,Water supply,2014,Planned
2338,31,Infra_RNDEVG,Electricity,2005,Ongoing
2339,29,Infra_ANZF6D,Road,2007,Ongoing
2340,24,Infra_F79M9W,School construction,2017,Completed
2341,26,Infra_2GBWAZ,Road,2013,Planned
2342,29,Infra_XK5TI1,Hospital upgrade,2010,Completed
2343,34,Infra_5V3NZB,Road,2014,Completed
2344,35,Infra_FI9U9K,Hospital upgrade,2012,Ongoing
2345,10,Infra_AU1FKL,School construction,2019,Planned
2346,16,Infra_05FM8Y,Electricity,2008,Planned
2347,19,Infra_RNV61R,Hospital upgrade,2018,Ongoing
2348,36,Infra_8IDI8J,School construction,2024,Ongoing
2349,43,Infra_CAXLXI,Hospital upgrade,2008,Planned
2350,44,Infra_QWKF25,Bridge,2010,Planned
2351,22,Infra_1LEIFX,School construction,2012,Completed
2352,46,Infra_MQA6RC,Road,2014,Completed
2353,35,Infra_VH0U2W,Electricity,2015,Completed
2354,36,Infra_ZLE4YA,Road,2019,Planned
2355,38,Infra_WTBNEC,Hospital upgrade,2022,Completed
2356,44,Infra_4LHUUH,Water supply,2016,Ongoing
2357,46,Infra_ITO89H,Hospital upgrade,2019,Ongoing
2358,34,Infra_LXAC4V,Bridge,2005,Ongoing
2359,8,Infra_7VUW0B,Electricity,2017,Planned
2360,14,Infra_Q60I3R,Road,2024,Planned
2361,1,Infra_RK6OLK,Hospital upgrade,2014,Planned
2362,11,Infra_I76NQL,Electricity,2005,Ongoing
2363,31,Infra_BXAMU4,Bridge,2014,Ongoing
2364,27,Infra_2RJ35P,Bridge,2023,Planned
2365,29,Infra_OGOOLL,Bridge,2011,Ongoing
2366,3,Infra_L6MKGU,School construction,2021,Planned
2367,25,Infra_JUU4I1,School construction,2010,Planned
2368,11,Infra_3W1UHR,Road,2019,Planned
2369,11,Infra_DXT5PJ,Electricity,2015,Ongoing
2370,10,Infra_KIZOG0,Bridge,2021,Planned
2371,1,Infra_O8DPCQ,Hospital upgrade,2022,Completed
2372,42,Infra_I1YX20,Bridge,2006,Planned
2373,31,Infra_HXB3U4,Road,2015,Ongoing
2374,21,Infra_0JQNUB,Bridge,2010,Ongoing
2375,10,Infra_VO3F8S,School construction,2012,Ongoing
2376,6,Infra_348ZIT,School construction,2018,Planned
2377,7,Infra_8RXB00,Electricity,2014,Completed
2378,10,Infra_L904AZ,School construction,2010,Ongoing
2379,34,Infra_4R5SGX,Bridge,2011,Planned
2380,36,Infra_CKMOZU,Water supply,2007,Planned
2381,38,Infra_BAKBJI,Bridge,2005,Ongoing
2382,24,Infra_IEO78E,School construction,2020,Planned
2383,13,Infra_8NTP03,Electricity,2007,Completed
2384,24,Infra_2TRW6E,Bridge,2010,Ongoing
2385,27,Infra_FR1EXD,Road,2009,Planned
2386,14,Infra_11WUGR,Electricity,2020,Ongoing
2387,44,Infra_THHHB9,Hospital upgrade,2007,Planned
2388,19,Infra_L3TWEA,Road,2018,Ongoing
2389,15,Infra_K35LSI,Electricity,2024,Planned
2390,13,Infra_6MR2BL,Hospital upgrade,2019,Planned
2391,8,Infra_PB4NU4,Hospital upgrade,2007,Planned
2392,47,Infra_A1X99E,School construction,2023,Completed
2393,31,Infra_8K2CK3,Bridge,2022,Ongoing
2394,15,Infra_02R0OY,Road,2019,Completed
2395,30,Infra_HJW9NI,Water supply,2017,Planned
2396,33,Infra_OT506J,School construction,2024,Planned
2397,44,Infra_522421,Electricity,2007,Completed
2398,7,Infra_A0JUYH,School construction,2009,Completed
2399,17,Infra_8SJC78,School construction,2019,Planned
2400,45,Infra_9L8QFN,Hospital upgrade,2020,Ongoing
2401,17,Infra_UKELL2,Road,2014,Ongoing
2402,24,Infra_CQTFI9,School construction,2020,Completed
2403,37,Infra_JL6XDZ,Bridge,2008,Planned
2404,37,Infra_R96EK1,Electricity,2016,Planned
2405,30,Infra_HCS9JR,Bridge,2023,Ongoing
2406,15,Infra_XKDGP5,Road,2024,Planned
2407,39,Infra_R8DO4C,Electricity,2022,Planned
2408,13,Infra_8M5E8H,Hospital upgrade,2023,Completed
2409,15,Infra_SB794W,Road,2008,Ongoing
2410,43,Infra_B9R5PI,School construction,2007,Planned
2411,16,Infra_FS8RF2,Road,2023,Planned
2412,10,Infra_HM6WUA,Road,2010,Completed
2413,8,Infra_92ZYNO,Hospital upgrade,2010,Ongoing
2414,40,Infra_N8PORW,School construction,2021,Ongoing
2415,26,Infra_A4P9XY,Water supply,2009,Ongoing
2416,10,Infra_JYS7IP,Road,2007,Completed
2417,7,Infra_VYWWQW,Bridge,2023,Completed
2418,8,Infra_DEFEVX,Water supply,2006,Ongoing
2419,43,Infra_BGNPR6,Bridge,2005,Ongoing
2420,4,Infra_TW94UE,Water supply,2022,Completed
2421,32,Infra_KOLIAD,Hospital upgrade,2011,Completed
2422,13,Infra_SIZP3U,Hospital upgrade,2011,Ongoing
2423,41,Infra_E1QZVC,Water supply,2008,Completed
2424,15,Infra_2WFRAD,Bridge,2021,Ongoing
2425,44,Infra_L37P8W,Hospital upgrade,2017,Planned
2426,24,Infra_89QSZ4,Bridge,2024,Planned
2427,16,Infra_39JT24,Electricity,2018,Completed
2428,38,Infra_MW2XQF,Electricity,2009,Planned
2429,12,Infra_XML34N,School construction,2022,Ongoing
2430,10,Infra_ADW6A5,School construction,2008,Planned
2431,33,Infra_THCXMR,School construction,2018,Ongoing
2432,10,Infra_O5WPYO,Hospital upgrade,2018,Ongoing
2433,29,Infra_JFKFGY,Water supply,2019,Completed
2434,33,Infra_61XIXK,Water supply,2015,Ongoing
2435,26,Infra_D9WG7K,Electricity,2022,Planned
2436,1,Infra_MC3HWT,School construction,2024,Completed
2437,43,Infra_ISONCP,Electricity,2009,Planned
2438,46,Infra_9WX1FD,Electricity,2011,Ongoing
2439,17,Infra_E8N8XL,Electricity,2021,Ongoing
2440,47,Infra_WBM9W1,Road,2013,Planned
2441,24,Infra_0IM6DQ,Bridge,2011,Completed
2442,7,Infra_VRBDKX,Road,2010,Planned
2443,18,Infra_CIWZ18,School construction,2007,Planned
2444,5,Infra_Z68WMA,Water supply,2017,Planned
2445,22,Infra_NC6DTA,School construction,2010,Ongoing
2446,4,Infra_BHCUDS,Water supply,2010,Planned
2447,36,Infra_WJPKC4,School construction,2024,Completed
2448,11,Infra_AB5BOK,School construction,2014,Completed
2449,13,Infra_34213Q,Road,2021,Planned
2450,7,Infra_SCM1DI,School construction,2007,Completed
2451,10,Infra_1ZYTXN,Electricity,2015,Ongoing
2452,26,Infra_8I3FPI,Bridge,2006,Completed
2453,40,Infra_DFNF4P,Road,2021,Completed
2454,6,Infra_T4VBYU,School construction,2018,Ongoing
2455,7,Infra_4ED5YC,Water supply,2014,Ongoing
2456,28,Infra_SX39RC,Bridge,2019,Planned
2457,10,Infra_U091IS,Bridge,2007,Completed
2458,6,Infra_S87O0G,Road,2005,Completed
2459,4,Infra_VV0CB3,Hospital upgrade,2014,Planned
2460,24,Infra_BQOEM2,Electricity,2012,Ongoing
2461,47,Infra_JWBIBK,School construction,2023,Completed
2462,47,Infra_OZMCK4,Electricity,2024,Ongoing
2463,18,Infra_4BSVAH,Bridge,2021,Ongoing
2464,18,Infra_5YNDOB,Bridge,2020,Ongoing
2465,24,Infra_X11V47,Bridge,2013,Completed
2466,42,Infra_4PN7MY,Hospital upgrade,2011,Completed
2467,29,Infra_ITJZR6,School construction,2020,Ongoing
2468,33,Infra_UL28WL,Hospital upgrade,2021,Completed
2469,30,Infra_B3SD65,Bridge,2014,Planned
2470,38,Infra_FJ7LPY,Electricity,2013,Completed
2471,35,Infra_1IGRFA,Bridge,2024,Planned
2472,19,Infra_MGBA2J,School construction,2011,Planned
